volume,vw,open,close,high,low,timestamp,transactions
93646542.0,241.5128,234.9233,248.04,248.28,232.6667,2021-04-21 04:00:00,749372
106770765.0,244.9469,247.1667,239.8967,251.2567,239.3467,2021-04-22 04:00:00,861046
84641139.0,242.9717,239.9333,243.1333,245.7867,238.4867,2021-04-23 04:00:00,629208
93114885.0,245.5681,247.0,246.0667,249.7667,244.2018,2021-04-26 04:00:00,877965
88310985.0,237.0286,239.32,234.9133,241.3333,234.45,2021-04-27 04:00:00,907369
66663141.0,233.0145,232.1367,231.4667,236.1667,231.2,2021-04-28 04:00:00,694144
86536347.0,227.0697,233.17,225.6667,234.0833,222.8334,2021-04-29 04:00:00,899789
122276166.0,232.9178,222.53,236.48,238.49,222.0467,2021-04-30 04:00:00,1014027
81129429.0,230.0541,234.6,228.3,235.3333,226.8333,2021-05-03 04:00:00,761158
89200557.0,222.4961,226.3133,224.5333,227.8155,219.2337,2021-05-04 04:00:00,872719
65705682.0,224.8621,227.02,223.6467,228.4318,222.4467,2021-05-05 04:00:00,564901
83326827.0,221.038,226.92,221.18,227.0067,216.6667,2021-05-06 04:00:00,714543
70407516.0,224.0625,221.9333,224.1233,230.0,220.0733,2021-05-07 04:00:00,582434
94176972.0,214.0572,221.6333,209.68,221.6833,209.2034,2021-05-10 04:00:00,939947
139511688.0,203.9146,199.7467,205.7333,209.0333,198.5333,2021-05-11 04:00:00,1221348
101451138.0,200.5198,200.83,196.63,206.8033,195.5883,2021-05-12 04:00:00,983378
132554748.0,193.2499,200.515,190.5633,202.1533,186.55,2021-05-13 04:00:00,1295230
100101168.0,194.4866,194.47,196.58,197.6233,190.1533,2021-05-14 04:00:00,883212
97166490.0,191.3893,191.851,192.2767,196.5767,187.0667,2021-05-17 04:00:00,836601
110488101.0,194.0296,189.3333,192.6233,198.75,187.7933,2021-05-18 04:00:00,829990
118240185.0,185.6033,184.1833,187.82,188.7367,182.3267,2021-05-19 04:00:00,1018726
92298357.0,193.4035,191.6667,195.5933,196.2833,190.3567,2021-05-20 04:00:00,663603
78091785.0,195.8164,198.7033,193.6267,198.8933,193.3333,2021-05-21 04:00:00,588051
103674267.0,199.8431,193.8667,202.1467,204.8267,191.2167,2021-05-24 04:00:00,728786
83991249.0,200.9979,202.4367,201.5633,204.6633,198.57,2021-05-25 04:00:00,620960
85911915.0,205.6489,202.52,206.3767,208.7233,200.5,2021-05-26 04:00:00,650724
79111779.0,207.7721,206.7467,210.2833,210.3767,205.4033,2021-05-27 04:00:00,592404
68061054.0,209.6022,209.5,208.4067,211.8633,207.46,2021-05-28 04:00:00,541699
53647170.0,208.7821,209.2667,207.9667,211.2667,206.85,2021-06-01 04:00:00,445655
69608337.0,202.5229,206.71,201.7067,207.7867,199.7133,2021-06-02 04:00:00,681172
90303444.0,196.1152,200.6,190.9467,201.5167,190.4067,2021-06-03 04:00:00,880507
71810688.0,197.8972,193.2367,199.6833,200.2033,192.4,2021-06-04 04:00:00,564361
67630437.0,197.6346,197.275,201.71,203.3333,194.2933,2021-06-07 04:00:00,605292
78160167.0,202.188,207.67,201.1967,207.6967,198.5,2021-06-08 04:00:00,584204
49753698.0,201.0375,200.7233,199.5933,203.93,199.21,2021-06-09 04:00:00,384582
71758818.0,203.5297,201.2933,203.3733,205.53,200.1667,2021-06-10 04:00:00,507410
48563409.0,202.4848,203.41,203.2967,204.1867,200.5067,2021-06-11 04:00:00,379499
61149450.0,205.9913,204.0767,205.8967,208.4967,203.06,2021-06-14 04:00:00,460855
53292435.0,201.878,205.5633,199.7867,205.5967,199.41,2021-06-15 04:00:00,438549
65562381.0,200.3712,199.1783,201.6233,202.8333,197.8333,2021-06-16 04:00:00,476650
67879050.0,204.9402,200.6293,205.5333,207.1567,200.4467,2021-06-17 04:00:00,504007
73666815.0,206.8158,204.4567,207.77,209.45,203.9333,2021-06-18 04:00:00,501969
74438223.0,206.9646,208.16,206.9433,210.4633,202.96,2021-06-21 04:00:00,490851
57468126.0,207.6629,206.0833,207.9033,209.5231,205.1667,2021-06-22 04:00:00,376493
93297684.0,216.8062,210.6667,218.8567,219.068,210.0133,2021-06-23 04:00:00,675883
137947158.0,228.1593,224.9967,226.6067,232.54,222.5367,2021-06-24 04:00:00,979614
97490121.0,226.262,229.86,223.9567,231.27,222.9,2021-06-25 04:00:00,606851
64864227.0,228.8389,223.88,229.5733,231.5666,223.44,2021-06-28 04:00:00,476429
52143939.0,226.8868,228.2167,226.92,229.17,225.2967,2021-06-29 04:00:00,392652
56743986.0,228.3354,226.59,226.5667,230.9367,226.0467,2021-06-30 04:00:00,424577
55850466.0,226.3764,227.9733,225.9733,229.33,224.2667,2021-07-01 04:00:00,401594
81292122.0,227.9137,226.3267,226.3,233.3333,224.42,2021-07-02 04:00:00,558015
69651750.0,220.5517,227.2372,219.86,228.0,217.1334,2021-07-06 04:00:00,609043
56359380.0,215.9126,221.4233,214.8833,221.9,212.7733,2021-07-07 04:00:00,434569
68222448.0,213.5366,209.4567,217.6033,218.1433,206.82,2021-07-08 04:00:00,474917
53789244.0,217.8973,217.7283,218.9833,219.6367,214.8967,2021-07-09 04:00:00,365437
77697126.0,226.7282,220.7333,228.5667,229.08,220.7203,2021-07-12 04:00:00,541584
62784276.0,225.8161,228.7733,222.8467,231.0933,222.0986,2021-07-13 04:00:00,437055
64923570.0,221.8874,223.5833,217.7933,226.2033,217.6133,2021-07-14 04:00:00,432551
60620313.0,217.3642,219.4633,216.8667,222.0467,212.6267,2021-07-15 04:00:00,431612
48752910.0,215.6171,218.2267,214.74,218.9,214.0667,2021-07-16 04:00:00,334477
63516270.0,212.0592,209.9633,215.4067,215.7333,207.0967,2021-07-19 04:00:00,482229
46364781.0,216.8958,217.33,220.1667,220.7972,213.5003,2021-07-20 04:00:00,340663
41560014.0,219.1101,219.87,218.43,221.62,216.7634,2021-07-21 04:00:00,320574
45317181.0,217.4179,218.8143,216.42,220.7233,214.8667,2021-07-22 04:00:00,322067
43783932.0,214.2329,215.4533,214.46,216.2667,212.4334,2021-07-23 04:00:00,344486
75977118.0,219.8303,216.99,219.2067,222.7333,215.7033,2021-07-26 04:00:00,548238
98437011.0,214.1465,221.1333,214.9267,222.1667,209.08,2021-07-27 04:00:00,739725
47524788.0,215.6897,215.665,215.66,218.3233,213.1334,2021-07-28 04:00:00,364628
90883911.0,224.3728,216.5967,225.7833,227.8967,216.2667,2021-07-29 04:00:00,636937
88903233.0,228.9831,223.9193,229.0667,232.51,223.0,2021-07-30 04:00:00,641107
100772745.0,238.6691,233.3333,236.5567,242.3133,232.8,2021-08-02 04:00:00,817717
64860759.0,236.7957,239.6667,236.58,240.8833,233.67,2021-08-03 04:00:00,498437
51007941.0,238.1126,237.0,236.9733,241.6333,236.31,2021-08-04 04:00:00,409210
38758911.0,238.6349,238.6667,238.21,240.3166,237.1367,2021-08-05 04:00:00,324933
46869147.0,234.5705,237.3,233.0333,238.7767,232.5433,2021-08-06 04:00:00,410819
44146047.0,238.0059,236.7233,237.92,239.6767,235.0433,2021-08-09 04:00:00,339984
40296915.0,236.3671,237.9967,236.6633,238.8633,233.96,2021-08-10 04:00:00,321146
29401674.0,236.1776,237.57,235.94,238.3933,234.7367,2021-08-11 04:00:00,256400
53045058.0,238.1116,235.4467,240.75,240.9333,233.1333,2021-08-12 04:00:00,398939
50178801.0,240.0851,241.2367,239.0567,243.3,238.1133,2021-08-13 04:00:00,360935
69286359.0,229.1375,235.0233,228.7233,236.5,225.4667,2021-08-16 04:00:00,625354
71120637.0,220.5081,224.22,221.9033,224.86,216.28,2021-08-17 04:00:00,620027
61035525.0,229.0779,223.2493,229.6633,231.9233,223.1167,2021-08-18 04:00:00,485564
42940458.0,225.565,226.07,224.49,228.85,222.53,2021-08-19 04:00:00,344516
43925595.0,226.7106,227.6167,226.7533,230.71,224.5667,2021-08-20 04:00:00,335421
60720777.0,234.3614,228.4807,235.4333,237.3766,226.9168,2021-08-23 04:00:00,461265
39220863.0,236.0749,236.8933,236.1633,238.4067,234.2133,2021-08-24 04:00:00,309478
37936686.0,237.2508,235.6767,237.0667,238.99,234.6667,2021-08-25 04:00:00,292729
39642876.0,235.1819,236.1033,233.72,238.4667,232.54,2021-08-26 04:00:00,321318
41501289.0,236.8642,235.0,237.3067,238.3333,234.0334,2021-08-27 04:00:00,318473
55752660.0,241.7218,238.2383,243.6367,243.6667,237.5767,2021-08-30 04:00:00,468646
62533908.0,244.8924,244.3333,245.24,246.7967,242.1467,2021-08-31 04:00:00,421797
39613005.0,245.5254,244.6933,244.6967,247.33,243.7567,2021-09-01 04:00:00,322494
38390217.0,245.1442,244.8333,244.13,246.99,243.5133,2021-09-02 04:00:00,310315
45813135.0,243.123,244.0831,244.5233,244.6667,241.4,2021-09-03 04:00:00,356919
61112865.0,250.9015,246.6667,250.9733,253.4,246.42,2021-09-07 04:00:00,510160
56379108.0,250.8541,253.86,251.29,254.8167,246.9244,2021-09-08 04:00:00,449473
42224193.0,252.2678,251.1367,251.62,254.0333,250.5434,2021-09-09 04:00:00,331979
45547110.0,249.9031,253.2,245.4233,254.2033,244.84,2021-09-10 04:00:00,381150
69914181.0,242.8444,246.7381,247.6667,248.26,236.2833,2021-09-13 04:00:00,517731
56548992.0,248.5718,247.5233,248.1633,251.49,245.4667,2021-09-14 04:00:00,400122
46763832.0,249.6311,248.3333,251.9433,252.2867,246.12,2021-09-15 04:00:00,358798
41770179.0,251.0823,250.9433,252.33,252.97,249.2033,2021-09-16 04:00:00,289971
84552528.0,252.4875,252.3833,253.1633,253.68,250.0,2021-09-17 04:00:00,382955
73503156.0,243.2716,244.8526,243.39,247.3333,239.5416,2021-09-20 04:00:00,553754
48359769.0,246.4715,244.93,246.46,248.2466,243.48,2021-09-21 04:00:00,314317
45378816.0,249.3057,247.8421,250.6467,251.2233,246.3733,2021-09-22 04:00:00,318995
35692581.0,251.1311,251.6667,251.2133,252.7333,249.3067,2021-09-23 04:00:00,286246
63294066.0,254.4216,248.63,258.13,258.2667,248.1867,2021-09-24 04:00:00,471400
84196821.0,262.3125,257.7067,263.7867,266.3333,256.4367,2021-09-27 04:00:00,606216
76100166.0,260.2338,262.4,259.1867,265.2133,255.3934,2021-09-28 04:00:00,536343
62815731.0,260.7965,259.9333,260.4367,264.5,256.8933,2021-09-29 04:00:00,417682
54639987.0,260.7063,260.3333,258.4933,263.0435,258.3333,2021-09-30 04:00:00,371342
51094242.0,257.3814,259.4667,258.4067,260.26,254.53,2021-10-01 04:00:00,364463
91450023.0,263.5127,265.5,260.51,268.99,258.7067,2021-10-04 04:00:00,640559
55297875.0,261.7485,261.5987,260.1967,265.77,258.0667,2021-10-05 04:00:00,401578
43898304.0,260.2657,258.7333,260.9167,262.22,257.74,2021-10-06 04:00:00,333066
57587346.0,264.0463,261.82,264.5367,268.3333,261.1267,2021-10-07 04:00:00,412492
51232590.0,262.3753,265.4033,261.83,265.46,260.3033,2021-10-08 04:00:00,411141
42563466.0,264.9601,262.55,263.98,267.08,261.8333,2021-10-11 04:00:00,346229
66058860.0,268.9242,266.9767,268.5733,270.7733,265.5233,2021-10-12 04:00:00,499670
42360225.0,269.8971,270.1567,270.36,271.8033,268.5933,2021-10-13 04:00:00,347501
35894160.0,272.4532,271.83,272.7733,273.4167,271.1167,2021-10-14 04:00:00,304264
56773701.0,277.7473,274.5795,281.01,281.07,274.1167,2021-10-15 04:00:00,454647
72621732.0,288.36,283.93,290.0367,291.7533,283.8233,2021-10-18 04:00:00,595631
52130634.0,289.8964,292.51,288.09,292.65,287.5033,2021-10-19 04:00:00,478940
42096156.0,288.0999,288.45,288.6,289.83,285.7933,2021-10-20 04:00:00,402598
94444362.0,296.3494,285.3333,298.0,300.0,285.1682,2021-10-21 04:00:00,737888
68642505.0,301.435,298.5,303.2267,303.3333,296.9867,2021-10-22 04:00:00,577129
188556294.0,330.0893,316.8433,341.62,348.34,314.7333,2021-10-25 04:00:00,1654907
187211904.0,347.9441,341.5633,339.4767,364.98,333.8133,2021-10-26 04:00:00,1717719
115418847.0,349.5888,346.5533,345.9533,356.96,343.5933,2021-10-27 04:00:00,935160
81639519.0,356.7144,356.1017,359.0133,360.3333,351.4,2021-10-28 04:00:00,665902
89736651.0,365.2683,360.62,371.3333,371.7367,357.735,2021-10-29 04:00:00,763646
168128235.0,388.562,381.6667,402.8633,403.25,372.8867,2021-11-01 04:00:00,1373408
128135646.0,392.265,386.4517,390.6667,402.8633,382.0,2021-11-02 04:00:00,1230063
103877037.0,395.044,392.4433,404.62,405.13,384.2067,2021-11-03 04:00:00,880456
76027230.0,411.1497,411.47,409.97,414.4967,405.6667,2021-11-04 04:00:00,765003
64496736.0,409.105,409.3333,407.3633,413.29,402.6667,2021-11-05 04:00:00,608329
100029345.0,391.5111,383.2617,387.6467,399.0,377.6667,2021-11-08 05:00:00,1095849
177308181.0,355.8876,391.2,341.1667,391.5,337.1733,2021-11-09 05:00:00,1826121
128404407.0,349.7269,336.8033,355.9833,359.3667,329.1033,2021-11-10 05:00:00,1324844
67189704.0,357.6181,367.59,354.5033,368.3233,351.56,2021-11-11 05:00:00,686862
76478544.0,344.3532,349.1667,344.4733,351.5,339.7333,2021-11-12 05:00:00,776560
104326947.0,333.4236,339.21,337.7967,343.9933,326.2,2021-11-15 05:00:00,1250911
79595877.0,347.3185,334.4367,351.5767,352.4,334.06,2021-11-16 05:00:00,715885
94336095.0,363.1602,354.5033,363.0033,373.2133,351.8333,2021-11-17 05:00:00,891812
62696790.0,365.085,368.85,365.46,370.6667,358.34,2021-11-18 05:00:00,618222
64926774.0,372.5221,366.29,379.02,379.5733,364.2333,2021-11-19 05:00:00,589438
99215277.0,391.6446,387.4433,385.6233,400.65,377.4767,2021-11-22 05:00:00,968866
108515100.0,371.4038,389.17,369.6767,393.5,354.2333,2021-11-23 05:00:00,1032195
67680714.0,369.7456,360.13,372.0,377.59,354.0,2021-11-24 05:00:00,645345
34863570.0,364.0457,366.49,360.64,369.5942,360.3333,2021-11-26 05:00:00,391912
58393401.0,376.5422,366.9967,378.9967,380.89,366.73,2021-11-29 05:00:00,612271
81276114.0,380.9451,381.4567,381.5867,389.3333,372.6667,2021-11-30 05:00:00,656495
68804094.0,378.6982,386.8983,365.0,390.9466,363.5867,2021-12-01 05:00:00,711880
73114869.0,361.519,366.3533,361.5333,371.0,352.2167,2021-12-02 05:00:00,729081
92321985.0,342.9162,361.5967,338.3233,363.5251,333.4033,2021-12-03 05:00:00,1043576
81663111.0,330.1892,333.8367,336.3367,340.5467,316.8333,2021-12-06 05:00:00,1013293
56084571.0,348.2279,348.0667,350.5833,352.558,342.27,2021-12-07 05:00:00,536692
41906370.0,351.3338,350.9033,356.32,357.46,344.3334,2021-12-08 05:00:00,422182
59438496.0,342.2659,353.5467,334.6,354.1633,334.12,2021-12-09 05:00:00,630801
59664366.0,334.891,336.25,339.01,340.3266,327.51,2021-12-10 05:00:00,677770
78595506.0,323.506,333.6967,322.1367,335.0,317.14,2021-12-13 05:00:00,1051658
70792767.0,315.3847,315.0,319.5033,322.1367,310.0,2021-12-14 05:00:00,759622
72469230.0,317.7539,317.7367,325.33,326.25,309.4167,2021-12-15 05:00:00,764817
82771443.0,314.9169,331.5,308.9733,331.66,307.2833,2021-12-16 05:00:00,944100
100880262.0,312.1793,304.9233,310.8567,320.22,303.0134,2021-12-17 05:00:00,733009
56471613.0,301.216,303.5667,299.98,307.2295,297.7967,2021-12-20 05:00:00,697952
71517915.0,305.3754,305.6233,312.8433,313.1667,295.3733,2021-12-21 05:00:00,714356
93634086.0,331.283,321.8867,336.29,338.5533,319.0167,2021-12-22 05:00:00,900148
92643945.0,348.6172,335.6,355.6667,357.6589,332.52,2021-12-23 05:00:00,913995
70722480.0,366.54,357.89,364.6467,372.3333,356.9051,2021-12-27 05:00:00,776895
60323907.0,364.4647,369.83,362.8233,373.0,359.4733,2021-12-28 05:00:00,611866
56154045.0,361.5788,366.2133,362.0633,368.0,354.7133,2021-12-29 05:00:00,539012
47040939.0,359.1669,353.7767,356.78,365.1833,351.05,2021-12-30 05:00:00,493936
40733625.0,355.7282,357.8148,352.26,360.6666,351.53,2021-12-31 05:00:00,381327
104686035.0,390.2519,382.5833,399.9267,400.3567,378.68,2022-01-03 05:00:00,1162844
99798258.0,387.3708,396.5167,383.1967,402.6667,374.35,2022-01-04 05:00:00,1051467
80119797.0,375.5189,382.2167,362.7067,390.1133,360.3367,2022-01-05 05:00:00,811988
90324504.0,353.4321,359.0,354.9,362.6667,340.1667,2022-01-06 05:00:00,880974
83999748.0,346.423,360.1233,342.32,360.31,336.6667,2022-01-07 05:00:00,823560
91814877.0,339.1061,333.3333,352.7067,353.0333,326.6667,2022-01-10 05:00:00,971558
66045210.0,353.4942,351.2233,354.8,358.6167,346.2733,2022-01-11 05:00:00,644108
83739015.0,365.3181,359.6167,368.74,371.6133,357.53,2022-01-12 05:00:00,761538
96909162.0,356.1911,369.6883,343.8533,371.8667,342.1797,2022-01-13 05:00:00,924351
72916011.0,345.0503,339.96,349.87,350.6667,337.7929,2022-01-14 05:00:00,710334
66389409.0,347.3889,342.2017,343.5033,356.93,338.6867,2022-01-18 05:00:00,662918
75429288.0,338.4547,347.235,331.8833,351.5566,331.6667,2022-01-19 05:00:00,828697
70488744.0,339.6337,336.5767,332.09,347.22,331.3333,2022-01-20 05:00:00,713219
103236027.0,321.275,332.1133,314.6333,334.85,313.5,2022-01-21 05:00:00,1146456
152325642.0,295.9355,301.5867,310.0,311.171,283.8233,2022-01-24 05:00:00,1596990
85502706.0,307.3258,304.7333,306.1333,317.0867,301.07,2022-01-25 05:00:00,818776
104867283.0,315.5959,317.4767,312.47,329.23,302.0,2022-01-26 05:00:00,1099442
147106269.0,289.0602,311.12,276.3667,311.7967,276.3333,2022-01-27 05:00:00,1862674
134778870.0,276.797,277.1867,282.1167,285.8333,264.0033,2022-01-28 05:00:00,1444816
104253486.0,304.4411,290.9033,312.24,312.6633,287.35,2022-01-31 05:00:00,1019004
73138338.0,309.0617,311.7367,310.4167,314.5667,301.6667,2022-02-01 05:00:00,756024
66791055.0,303.0949,309.3933,301.8867,310.5,296.47,2022-02-02 05:00:00,716349
78855558.0,303.1001,294.0,297.0467,312.3333,293.5067,2022-02-03 05:00:00,767219
73622073.0,304.8534,299.0733,307.7733,312.1667,293.7233,2022-02-04 05:00:00,683026
60244464.0,307.4059,307.93,302.4467,315.9233,300.903,2022-02-07 05:00:00,640681
50729013.0,304.9393,301.8433,307.3333,308.7633,298.2667,2022-02-08 05:00:00,513024
52259544.0,310.9541,311.6667,310.6667,315.4233,306.6667,2022-02-09 05:00:00,506985
66126831.0,307.018,302.79,301.5167,314.6033,298.9,2022-02-10 05:00:00,689687
79640919.0,293.1574,303.21,286.6667,305.32,283.5667,2022-02-11 05:00:00,950953
67756416.0,291.81,287.19,291.92,299.6266,284.3833,2022-02-14 05:00:00,696441
57649542.0,304.818,300.0,307.4767,307.6667,297.7925,2022-02-15 05:00:00,595378
51275046.0,304.7386,304.6833,307.7967,308.81,300.4033,2022-02-16 05:00:00,475458
55178418.0,296.8698,304.42,292.1167,306.1666,291.3667,2022-02-17 05:00:00,639879
68246841.0,285.3844,295.3333,285.66,295.6233,279.2033,2022-02-18 05:00:00,750962
83199102.0,274.5847,278.0433,273.8433,285.5779,267.0334,2022-02-22 05:00:00,927740
95230638.0,263.2039,276.81,254.68,278.4332,253.52,2022-02-23 05:00:00,1234432
135304215.0,251.8314,233.4633,266.9233,267.4933,233.3333,2022-02-24 05:00:00,1313565
76018263.0,267.3868,269.7433,269.9567,273.1667,260.8002,2022-02-25 05:00:00,752019
99006867.0,285.2861,271.67,290.1433,292.2867,271.5692,2022-02-28 05:00:00,875783
74616861.0,289.2076,289.8933,288.1233,296.6267,284.5933,2022-03-01 05:00:00,673279
74640258.0,288.6066,290.71,293.2967,295.4933,281.424,2022-03-02 05:00:00,692957
61620507.0,285.0334,292.9233,279.7633,295.4797,277.5334,2022-03-03 05:00:00,646504
67165461.0,279.8899,283.0333,279.43,285.2167,275.0536,2022-03-04 05:00:00,598767
72494172.0,277.0593,285.4333,268.1933,288.7133,268.19,2022-03-07 05:00:00,699898
80369106.0,273.8044,265.1767,274.8,283.33,260.7233,2022-03-08 05:00:00,737835
59172669.0,283.561,279.8267,286.3233,286.8533,277.3367,2022-03-09 05:00:00,546170
58648644.0,276.7424,283.8167,279.4333,284.8167,270.12,2022-03-10 05:00:00,571416
67037166.0,269.639,280.0657,265.1167,281.2673,264.59,2022-03-11 05:00:00,749473
71131263.0,257.9314,260.2033,255.4567,266.9,252.0133,2022-03-14 04:00:00,783852
66839703.0,262.7294,258.4233,267.2967,268.5233,252.19,2022-03-15 04:00:00,620156
84028821.0,275.9049,269.6667,280.0767,280.6667,267.42,2022-03-16 04:00:00,751551
66582972.0,285.5174,276.9967,290.5333,291.6667,275.2393,2022-03-17 04:00:00,608930
100378191.0,298.7398,291.4967,301.7967,302.6167,289.13,2022-03-18 04:00:00,701623
81980352.0,307.4873,304.9933,307.0533,314.2833,302.3633,2022-03-21 04:00:00,746489
105838857.0,321.0034,310.0,331.3267,332.62,307.25,2022-03-22 04:00:00,940957
120476469.0,336.5311,326.6467,333.0367,346.9,325.4667,2022-03-23 04:00:00,1124233
68914878.0,336.2858,336.5767,337.9733,341.4967,329.6,2022-03-24 04:00:00,683996
61968846.0,335.8521,336.0,336.88,340.6,332.44,2022-03-25 04:00:00,592400
102300579.0,359.9024,355.0333,363.9467,365.96,351.2,2022-03-28 04:00:00,1109113
73601607.0,365.5399,369.33,366.5233,371.59,357.7033,2022-03-29 04:00:00,831058
59865006.0,366.1829,363.7233,364.6633,371.3167,361.3333,2022-03-30 04:00:00,597499
48992757.0,363.1294,364.8567,359.2,367.7133,358.8803,2022-03-31 04:00:00,509541
54263223.0,360.4691,360.3833,361.53,364.9167,355.5467,2022-04-01 04:00:00,549089
82177701.0,374.1053,363.1267,381.8167,383.3033,357.51,2022-04-04 04:00:00,859373
79925019.0,371.3746,378.7667,363.7533,384.29,362.4333,2022-04-05 04:00:00,859306
89348535.0,349.0846,357.8233,348.5867,359.6667,342.5667,2022-04-06 04:00:00,963152
79436259.0,350.4434,350.7967,352.42,358.8633,340.5134,2022-04-07 04:00:00,771753
54777669.0,344.8107,347.7367,341.83,349.48,340.8117,2022-04-08 04:00:00,582320
59357205.0,329.3049,326.8,325.31,336.156,324.88,2022-04-11 04:00:00,756593
65976096.0,332.427,332.5467,328.9833,340.3974,325.5334,2022-04-12 04:00:00,615650
55104912.0,334.9622,327.025,340.79,342.08,324.3657,2022-04-13 04:00:00,521647
58413105.0,330.57,333.0967,328.3333,337.57,327.3967,2022-04-14 04:00:00,580182
51712161.0,332.4786,329.6767,334.7633,338.3067,324.47,2022-04-18 04:00:00,544520
49814232.0,340.4812,335.02,342.7167,344.98,331.775,2022-04-19 04:00:00,527905
70604766.0,332.8011,343.3333,325.7333,344.6667,325.0834,2022-04-20 04:00:00,864906
105409695.0,348.7502,358.2433,336.26,364.0733,332.1383,2022-04-21 04:00:00,1119156
69680658.0,337.9642,338.3033,335.0167,344.95,331.3334,2022-04-22 04:00:00,691866
68341335.0,330.9047,326.3233,332.6733,336.2067,325.1,2022-04-25 04:00:00,719906
136091667.0,303.7762,331.81,292.14,333.3333,291.6667,2022-04-26 04:00:00,1570848
76956396.0,298.9936,299.5267,293.8367,306.0,292.4533,2022-04-27 04:00:00,913172
124940391.0,286.282,299.9933,292.5033,300.0,273.9,2022-04-28 04:00:00,1367545
88124595.0,300.3742,300.75,290.2533,311.4666,290.0,2022-04-29 04:00:00,892714
75781371.0,292.3097,286.9233,300.98,302.12,282.6767,2022-05-02 04:00:00,786411
63709575.0,302.8939,301.06,303.0833,308.0267,296.1967,2022-05-03 04:00:00,607314
81568704.0,305.7242,301.3133,317.54,318.5,295.0933,2022-05-04 04:00:00,728806
92519193.0,296.7581,313.07,291.0933,315.2,285.9,2022-05-05 04:00:00,1016720
72895911.0,289.3578,295.6667,288.55,296.0,281.035,2022-05-06 04:00:00,790390
90195672.0,270.0545,278.8167,262.37,281.8767,260.3833,2022-05-09 04:00:00,1135040
84401631.0,266.7964,273.1033,266.68,275.12,258.0833,2022-05-10 04:00:00,894442
96846759.0,255.2775,265.0,244.6667,269.9233,242.4,2022-05-11 04:00:00,1144553
140312862.0,240.3228,233.6667,242.6667,253.22,226.6667,2022-05-12 04:00:00,1393017
92000724.0,256.5688,257.8267,256.53,262.45,250.5217,2022-05-13 04:00:00,864581
86094219.0,246.8347,255.72,241.4567,256.5867,239.6962,2022-05-16 04:00:00,844607
80236110.0,250.0824,249.12,253.87,254.8267,242.95,2022-05-17 04:00:00,728839
87211812.0,241.5649,248.1733,236.6033,253.5,233.6033,2022-05-18 04:00:00,888561
90296673.0,237.4546,235.6667,236.4733,244.6667,231.37,2022-05-19 04:00:00,822374
144926805.0,221.1671,237.9967,221.3,240.5273,211.0,2022-05-20 04:00:00,1688029
88847838.0,220.9779,218.34,224.9667,226.6517,212.6867,2022-05-23 04:00:00,885446
89079615.0,212.0776,217.8433,209.3867,217.9733,206.8567,2022-05-24 04:00:00,916173
92139324.0,217.4007,207.95,219.6,223.1067,207.67,2022-05-25 04:00:00,773480
105103344.0,231.8051,220.4733,235.91,239.5566,217.8867,2022-05-26 04:00:00,912913
89296227.0,249.216,241.0833,253.21,253.2667,240.177,2022-05-27 04:00:00,780166
101914371.0,253.2951,257.9467,252.7533,259.6,244.7433,2022-05-31 04:00:00,869759
77247963.0,249.0146,251.72,246.79,257.3267,243.64,2022-06-01 04:00:00,663698
93473118.0,256.9871,244.1567,258.3333,264.21,242.0667,2022-06-02 04:00:00,762172
112393737.0,238.4253,243.225,234.5167,247.7966,233.4178,2022-06-03 04:00:00,1099909
84204522.0,238.7857,244.3533,238.28,244.8667,234.35,2022-06-06 04:00:00,751095
72790647.0,236.7132,234.0,238.8867,239.9967,230.0933,2022-06-07 04:00:00,641259
76090620.0,244.901,240.0867,241.8667,249.9633,239.1767,2022-06-08 04:00:00,683898
96292407.0,247.6278,249.34,239.7067,255.5466,239.3267,2022-06-09 04:00:00,876379
98060898.0,232.6588,235.1567,232.23,239.5,227.9133,2022-06-10 04:00:00,974758
102767262.0,219.0915,223.1667,215.7367,226.6333,214.6833,2022-06-13 04:00:00,1042431
97979796.0,218.7592,218.2867,220.89,226.33,211.7367,2022-06-14 04:00:00,805382
119115135.0,227.9185,220.9167,233.0,235.6633,218.15,2022-06-15 04:00:00,894423
107390670.0,215.7674,222.7367,213.1,225.1667,208.6933,2022-06-16 04:00:00,979352
92138970.0,216.8353,213.4333,216.76,220.9694,213.1967,2022-06-17 04:00:00,673263
122792955.0,237.601,224.6033,237.0367,243.5774,224.3333,2022-06-21 04:00:00,1004686
101527260.0,239.5573,234.5033,236.0867,246.8333,233.8267,2022-06-22 04:00:00,758537
104202678.0,234.0531,237.905,235.07,239.3167,228.6367,2022-06-23 04:00:00,795535
94900695.0,243.4815,237.4683,245.7067,246.0667,236.0867,2022-06-24 04:00:00,684994
89178312.0,246.1282,249.3667,244.92,252.07,242.5655,2022-06-27 04:00:00,681102
90661461.0,239.5313,244.4833,232.6633,249.97,232.3433,2022-06-28 04:00:00,777804
82897254.0,226.2679,230.5,228.49,231.1733,222.2733,2022-06-29 04:00:00,735896
94150452.0,224.8518,224.51,224.4733,229.4567,218.8633,2022-06-30 04:00:00,761005
74460444.0,225.5937,227.0,227.2633,230.23,222.12,2022-07-01 04:00:00,624916
84779112.0,224.8749,223.0,233.0667,233.1467,216.1667,2022-07-05 04:00:00,783238
71853630.0,230.4281,230.78,231.7333,234.5633,227.1867,2022-07-06 04:00:00,603510
